O2_1,O2_2,O2_3,O2_4,O2_5,O2_6,O2_7,NH4_1,NH4_2,NH4_3,NH4_4,NH4_5,NH4_6,NH4_7,NO2_1,NO2_2,NO2_3,NO2_4,NO2_5,NO2_6,NO2_7,NO3_1,NO3_2,NO3_3,NO3_4,NO3_5,NO3_6,NO3_7,BOD5_1,BOD5_2,BOD5_3,BOD5_4,BOD5_5,BOD5_6,BOD5_7,O2_mean,O2_std,NH4_mean,NH4_std,NO2_mean,NO2_std,NO3_mean,NO3_std,BOD5_mean,BOD5_std,O2_sum,NH4_sum,NO2_sum,NO3_sum,BOD5_sum,target
6.7,7.4,9.265,7.795,5.2,8.55,6.265,0.215,0.205,0.645,3.87,30.15,0.38,0.429,0.056,0.044,0.084,0.902,0.935,0.071,0.093,3.4,3.2,4.9,5.9,3.73,2.42,3.76,4.025,4.8,2.025,5.625,6.025,2.72,7.5,7.310714285714288,1.3855908143322493,5.127714285714286,11.11139009776733,0.31214285714285717,0.4146514313538656,3.901428571428571,1.1531757393018143,4.674285714285714,1.914343726910584,51.17500000000001,35.894000000000005,2.185,27.309999999999995,32.72,Low
7.5,6.025,10.08,9.265,4.55,10.07,6.375,0.24,0.245,0.65,10.09,12.175,0.53,0.429,0.031,0.046,0.208,0.902,1.454,0.013,0.105,1.5,1.35,2.02,14.775,4.58,1.73,1.8,5.55,4.8,3.95,3.5,5.725,3.5,3.3,7.695,2.1700268815539285,3.4798571428571425,5.264313042508378,0.39414285714285713,0.5624077490491006,3.9650000000000003,4.892413344488928,4.332142857142857,1.019672566492373,53.865,24.358999999999998,2.759,27.755000000000003,30.325,Low
9.4,7.4,11.475,9.115,6.015,8.98,7.15,0.4,0.2,1.16,8.625,12.175,0.31,0.44,0.18,0.18,0.208,0.22,1.18,0.14,0.11,5.8,4.2,6.025,7.45,8.45,5.07,6.76,10.7,8.6,2.04,2.8,6.75,2.155,2.23,8.505,1.8017028981864165,3.3300000000000005,4.9469561348368565,0.31685714285714284,0.38248635207522047,6.2507142857142854,1.4369018424241455,5.039285714285713,3.6025505184653883,59.535000000000004,23.310000000000002,2.218,43.754999999999995,35.27499999999999,Low
3.6,4.2,7.76,7.98,6.015,8.07,6.015,0.12,0.12,0.698,1.32,5.01,0.429,0.429,0.07,0.07,0.082,0.805,1.23,0.071,0.093,1.4,1.4,2.02,6.805,7.795,1.73,1.73,4.4,4.8,2.025,6.025,8.725,2.04,2.27,6.234285714285714,1.8220465338263379,1.1608571428571428,1.7461128665859897,0.3458571428571429,0.4750120800468933,3.268571428571429,2.7770288593592767,4.326428571428571,2.4904981333823466,43.64,8.126,2.4210000000000003,22.880000000000003,30.285,Low
8.367,8.433,12.09,6.17,2.24,10.44,6.375,0.047,0.047,0.65,10.09,24.22,0.31,0.43,0.012,0.047,0.208,0.66,0.746,0.056,0.056,1.933,2.59,0.636,19.355,2.045,0.636,10.46,4.913,4.97,6.025,4.95,5.725,2.95,4.14,7.730714285714286,3.2058124146766973,5.113428571428572,9.184174393254644,0.255,0.31327038374754373,5.3792857142857144,7.034512864306614,4.810428571428571,1.0228846232009514,54.115,35.794000000000004,1.7850000000000001,37.655,33.672999999999995,Low
7.5,8.5,9.5,9.115,6.015,8.98,7.15,0.16,0.13,0.65,7.85,14.2,0.37,0.44,0.06,0.07,0.038,0.73,2.74,0.018,0.191,0.79,1.01,3.71,3.87,4.2,0.82,1.8,3.05,2.52,3.95,2.8,8.4,3.5,3.0,8.108571428571429,1.2605445724160727,3.4,5.524762438331624,0.5495714285714286,0.9977514481978729,2.314285714285714,1.551674978239721,3.8885714285714283,2.0436277267923058,56.76,23.8,3.847,16.2,27.22,Low
7.407,7.367,9.545,6.17,5.567,9.805,7.15,0.24,0.2,0.65,10.09,12.175,0.31,0.429,0.058,0.068,0.026,0.902,1.075,0.056,0.567,4.2,3.29,2.02,3.9,4.58,0.636,1.8,4.4,4.97,4.725,6.075,5.725,4.725,4.2,7.573,1.5870294053146379,3.4419999999999997,5.290044391748208,0.3931428571428571,0.45103378608533995,2.918,1.4590138221872107,4.974285714285715,0.6866308358659001,53.011,24.093999999999998,2.752,20.426000000000002,34.82000000000001,High
9.1,4.98,11.475,9.115,8.11,8.98,6.375,0.49,0.3,1.16,10.09,14.515,0.38,0.844,0.034,0.02,0.074,0.22,0.746,0.037,0.071,0.09,3.1,2.07,19.355,4.58,1.73,7.695,4.7,6.95,2.04,2.8,8.4,2.95,1.6,8.305000000000001,2.1059914529741093,3.9684285714285714,5.84218543175819,0.17171428571428568,0.2620297147816854,5.517142857142858,6.565430842134973,4.2057142857142855,2.5948786557554553,58.135000000000005,27.779,1.2019999999999997,38.620000000000005,29.44,High
5.89,5.42,9.545,6.37,5.2,9.805,8.32,0.225,0.2,1.16,15.645,12.175,0.28,0.429,0.04,0.2,0.208,0.805,0.04,0.04,0.037,0.09,1.62,2.02,14.775,4.58,2.095,1.8,2.47,1.98,2.04,6.075,8.415,3.5,3.17,7.221428571428571,1.9625508789279713,4.3020000000000005,6.647617217219015,0.19571428571428573,0.2796811960582467,3.8542857142857145,4.993834889617588,3.9499999999999997,2.414613495641349,50.55,30.114,1.37,26.98,27.65,High
7.35,8.3,9.0,8.37,6.025,9.805,5.03,0.36,0.435,1.848,10.09,14.515,0.28,0.429,0.05,0.03,0.038,0.902,1.075,0.071,0.19,2.495,2.345,14.67,19.355,20.05,9.53,0.76,5.705,6.835,4.725,4.95,5.725,2.95,1.6,7.697142857142857,1.6826017976704437,3.9938571428571428,5.842850771914096,0.3365714285714286,0.4513409122244726,9.88642857142857,8.274052672001044,4.641428571428571,1.7949227334477713,53.879999999999995,27.957,2.356,69.205,32.489999999999995,High
8.3,8.7,8.05,6.97,5.03,10.21,7.15,0.27,0.3,0.65,2.848,5.883,0.53,0.54,0.03,0.1,0.02,0.805,0.746,0.071,0.105,3.5,3.5,7.795,6.025,7.795,0.736,0.567,4.8,4.4,4.95,6.025,7.725,3.36,3.7,7.772857142857143,1.618113245786733,1.5744285714285715,2.1026537087803163,0.2681428571428571,0.3484735420714312,4.274,3.0363994028015044,4.994285714285715,1.4865015656775826,54.410000000000004,11.021,1.877,29.918000000000003,34.96,High
7.1,7.6,9.265,9.265,3.63,8.76,6.015,0.22,0.1,0.65,3.9,14.515,0.429,0.429,0.3,0.3,0.12,0.55,0.746,0.054,0.29,1.4,1.4,0.64,4.97,17.515,4.73,3.76,4.4,3.2,6.025,6.025,7.725,4.725,3.17,7.376428571428572,2.0438234477846384,2.8918571428571425,5.2947197416725595,0.33714285714285713,0.23971332084487126,4.916428571428571,5.818323580354937,5.038571428571429,1.6603707273922148,51.635000000000005,20.243,2.36,34.415,35.27,Low
7.5,8.5,9.545,9.265,2.31,10.07,7.15,0.3,0.3,0.65,1.205,16.645,0.31,0.429,0.05,0.06,0.208,0.66,0.746,0.071,0.19,0.79,1.62,2.095,19.355,0.67,2.074,1.8,3.15,2.52,2.095,10.465,8.415,2.155,2.23,7.762857142857143,2.6292296988897355,2.834142857142857,6.098690171628971,0.28357142857142853,0.2943160756413968,4.057714285714286,6.7698917941693795,4.432857142857143,3.4894064169794183,54.34,19.839,1.9849999999999999,28.404,31.03,Low
7.75,7.4,10.09,7.92,2.74,8.44,7.11,0.31,0.245,0.65,3.32,17.515,0.429,0.429,0.05,0.2,0.018,0.805,0.746,0.053,0.105,0.6,0.6,0.65,3.87,0.746,0.64,0.76,5.4,4.9,2.04,4.1,5.845,2.94,2.9,7.3500000000000005,2.254358741046627,3.2711428571428565,6.374973239906487,0.2824285714285714,0.3422566566885428,1.1237142857142859,1.2127090492344974,4.017857142857142,1.4350954008440728,51.45,22.897999999999996,1.9769999999999999,7.8660000000000005,28.124999999999996,Low
8.1,8.2,8.77,7.6,0.6,8.98,6.375,0.18,0.2,0.698,2.3,12.175,0.53,0.429,0.065,0.078,0.026,0.805,0.746,0.071,0.15,1.62,1.62,2.02,5.24,0.074,0.82,1.78,4.15,3.15,2.04,9.25,9.55,2.155,2.1,6.946428571428571,2.926711343080196,2.358857142857143,4.389299884513529,0.2772857142857143,0.34274758170103076,1.882,1.6247875758592771,4.627857142857144,3.346794308417705,48.625,16.512,1.941,13.174,32.395,Low
7.933,8.933,11.475,6.17,8.11,10.07,7.15,0.447,0.483,1.848,10.09,12.175,0.31,0.44,0.067,0.033,0.064,0.66,1.075,0.071,0.066,1.933,2.5,2.095,5.24,20.05,2.42,1.8,3.967,6.033,2.04,5.2,5.725,2.155,2.23,8.548714285714286,1.7893849701583422,3.6847142857142856,5.150028987435757,0.29085714285714287,0.4119285652357006,5.148285714285714,6.675803240416985,3.907142857142857,1.7733194324553627,59.841,25.793,2.036,36.038,27.349999999999998,High
8.4,8.4,9.265,7.5,5.2,8.265,8.265,0.245,0.245,0.714,5.515,4.2,0.429,0.429,0.026,0.026,0.074,0.805,2.23,0.051,0.191,1.235,1.555,4.9,6.265,8.575,1.73,1.76,4.0,4.7,4.8,6.5,6.265,3.5,3.17,7.899285714285715,1.2961270146460333,1.6824285714285716,2.2075322464343796,0.48614285714285715,0.8177704300049472,3.7171428571428575,2.889767662435363,4.705,1.2890532701689768,55.295,11.777000000000001,3.403,26.020000000000003,32.935,High
7.5,8.5,9.545,7.5,6.025,10.21,6.375,0.14,0.2,0.65,10.09,8.415,0.28,0.429,0.062,0.044,0.208,0.902,0.746,0.056,0.567,2.15,3.29,2.02,14.775,14.775,1.73,1.8,4.15,4.52,6.025,5.725,7.55,5.075,5.7,7.950714285714286,1.5569934397512957,2.8862857142857137,4.378933458970944,0.3692857142857143,0.3626718968460401,5.79142857142857,6.158688114015377,5.535000000000001,1.1197990891226872,55.655,20.203999999999997,2.585,40.53999999999999,38.745000000000005,Low
7.5,8.5,10.08,6.37,4.55,8.98,6.375,0.24,0.2,0.65,10.09,12.175,0.28,0.844,0.05,0.03,0.208,0.902,1.18,0.071,0.567,1.9,2.15,4.9,5.24,7.795,1.73,1.8,4.2,4.9,8.4,10.465,10.465,3.5,3.17,7.479285714285713,1.8747809395842951,3.4970000000000003,5.255893485729457,0.4297142857142857,0.46307260564110037,3.645,2.369699348018647,6.442857142857143,3.239559971589322,52.35499999999999,24.479000000000003,3.008,25.515,45.1,Low
7.7,6.375,9.5,6.1,2.025,10.3,6.37,0.205,0.18,1.848,4.285,24.22,0.429,0.44,0.094,0.052,0.011,0.805,1.23,0.054,0.037,5.6,6.025,3.96,16.0,17.3,0.81,1.73,4.7,4.3,2.025,5.3,10.2,2.21,2.9,6.909999999999999,2.705594512610245,4.515285714285715,8.814024425393237,0.3261428571428571,0.48858415466578137,7.346428571428572,6.6394168382758565,4.519285714285714,2.802889028263856,48.37,31.607,2.283,51.425000000000004,31.634999999999998,Low
10.7,10.5,9.265,9.265,9.265,9.805,6.375,0.7,0.725,0.65,21.97,24.22,0.38,0.429,0.058,0.03,0.208,0.66,1.075,0.056,0.056,5.8,5.105,6.025,6.071,8.45,7.695,7.695,4.8,4.97,2.04,2.8,8.4,2.155,2.9,9.310714285714287,1.4267399569514776,7.01057142857143,11.007717623818039,0.3061428571428571,0.4059886815218,6.691571428571429,1.2414604111210923,4.009285714285714,2.2670068897326354,65.17500000000001,49.074000000000005,2.143,46.841,28.064999999999998,High
11.0,8.9,8.77,6.83,2.28,8.98,8.76,0.145,0.09,0.714,10.09,12.42,0.44,0.429,0.017,0.038,0.026,0.66,0.056,0.15,0.567,1.21,1.61,4.17,5.24,5.69,0.738,1.8,4.9,4.9,2.04,2.8,10.2,1.6,2.27,7.9314285714285715,2.7687327340104444,3.4754285714285715,5.360827605794428,0.21628571428571428,0.27618756566610925,2.922571428571429,2.052375766207126,4.101428571428571,3.000624538166616,55.52,24.328,1.514,20.458000000000002,28.71,High
9.7,7.94,9.545,9.545,6.025,8.98,7.15,0.24,0.225,1.16,14.515,8.625,0.38,0.429,0.21,0.034,0.094,0.902,1.18,0.056,0.194,1.5,0.55,10.09,14.775,14.775,0.567,11.355,4.8,5.2,2.04,8.4,8.415,2.155,3.3,8.412142857142857,1.4178706368555427,3.653428571428571,5.6778125734342115,0.3814285714285714,0.4623227073314545,7.658857142857142,6.57790132257423,4.90142857142857,2.6764353069672637,58.885,25.573999999999998,2.67,53.611999999999995,34.309999999999995,High
8.7,8.7,9.6,7.4,6.025,8.025,5.015,0.225,0.2,0.65,4.9,5.845,0.38,0.429,0.05,0.058,0.011,0.902,0.567,0.011,0.05,5.025,5.025,4.66,5.9,3.72,3.02,3.73,3.5,4.4,4.5,6.025,8.25,3.5,3.3,7.6378571428571425,1.62241809537199,1.8041428571428573,2.457338358778418,0.23557142857142857,0.35478672332489986,4.4399999999999995,0.991913134637639,4.7821428571428575,1.792618794629004,53.464999999999996,12.629000000000001,1.649,31.08,33.475,Low
9.1,4.98,11.475,9.115,8.11,8.98,6.375,0.49,0.2,0.65,3.85,12.175,0.28,0.44,0.012,0.08,0.064,0.22,1.075,0.071,0.19,1.59,1.3,13.475,19.355,20.05,9.53,7.695,5.0,5.4,3.95,4.95,6.75,3.5,3.9,8.305000000000001,2.1059914529741093,2.583571428571429,4.421610485526093,0.24457142857142858,0.3735192351775462,10.427857142857144,7.651413190354041,4.778571428571429,1.113873550145745,58.135000000000005,18.085000000000004,1.712,72.995,33.45,High
10.0,11.0,9.0,7.6,3.29,8.43,2.31,0.18,0.2,1.64,8.625,16.645,0.28,0.429,0.05,0.04,0.134,0.902,1.454,0.056,0.567,1.6,2.205,2.095,5.845,2.02,0.636,1.8,5.0,5.7,2.04,10.465,8.415,2.95,2.5,7.375714285714286,3.321068388048526,3.9998571428571426,6.357136289991257,0.45757142857142863,0.5490597590860389,2.3144285714285715,1.6433661447511585,5.295714285714285,3.1785851524583335,51.63,27.999,3.2030000000000003,16.201,37.07,High
8.7,8.9,9.545,6.37,3.29,9.805,7.15,0.215,0.2,1.64,14.515,14.515,0.31,0.429,0.062,0.08,0.064,0.902,1.18,0.051,0.071,1.8,1.8,2.02,4.9,4.58,1.73,1.8,4.9,4.8,5.725,5.725,5.725,5.75,5.0,7.68,2.3018742363561047,4.546285714285714,6.828194239433188,0.34428571428571436,0.4827451758038653,2.6614285714285715,1.4257913425115725,5.375,0.4481443219916249,53.76,31.823999999999998,2.4100000000000006,18.63,37.625,High
7.5,9.6,9.265,9.265,6.015,9.805,6.375,0.19,0.245,1.16,1.8,12.175,0.38,0.44,0.04,0.06,0.082,0.22,2.025,0.056,0.11,1.9,2.3,5.18,9.265,5.18,1.78,1.8,4.2,5.4,6.025,6.075,6.75,5.75,5.7,8.260714285714286,1.600704086153519,2.3414285714285716,4.375582546249999,0.37042857142857144,0.7320819301013735,3.915,2.8143338465789736,5.700000000000001,0.7843521743026746,57.825,16.39,2.593,27.405,39.900000000000006,Low
8.367,8.433,9.545,7.7,10.11,10.07,7.15,0.247,0.895,1.848,4.393,11.175,0.3,0.429,0.034,0.046,0.208,0.22,0.634,0.056,0.567,1.96,1.335,14.67,19.355,20.05,7.695,7.695,4.275,4.93,2.02,6.4,7.0,3.5,2.6,8.767857142857142,1.164149965793558,2.7552857142857143,3.9914295147764505,0.2521428571428571,0.25049446339285864,10.394285714285713,7.741544542580757,4.389285714285714,1.860560911328061,61.375,19.287,1.765,72.75999999999999,30.725,High
5.1,7.15,8.625,6.625,8.07,8.43,7.625,0.245,0.245,0.65,1.265,24.45,0.429,0.429,0.058,0.065,0.074,0.902,1.025,0.056,0.071,0.59,0.59,3.73,7.795,6.025,3.025,3.73,6.0,6.0,4.725,5.725,6.025,8.625,8.25,7.375,1.225411495512154,3.9589999999999996,9.042470071833248,0.32157142857142856,0.44000259739493097,3.6407142857142856,2.64422866599983,6.478571428571429,1.4172617797643994,51.625,27.712999999999997,2.251,25.485,45.35,Low
8.1,8.5,9.545,7.26,5.4,10.07,7.15,0.3,0.3,0.65,10.09,12.175,0.38,0.429,0.03,0.05,0.082,0.22,1.075,0.056,0.567,1.9,1.62,6.025,10.07,8.45,9.53,7.695,5.55,4.9,3.95,3.725,6.75,3.5,3.17,8.003571428571428,1.5791313917407102,3.4748571428571426,5.2669921975947345,0.29714285714285715,0.3917305317738324,6.47,3.4725122989942983,4.506428571428572,1.290783722800849,56.025,24.323999999999998,2.08,45.29,31.545,High
7.4,7.6,9.265,9.265,6.015,9.265,7.4,0.392,0.425,0.65,3.8,5.01,0.429,0.429,0.15,0.06,0.12,0.805,0.746,0.054,0.05,1.4,1.4,4.9,4.9,5.075,2.025,2.78,4.725,4.725,4.725,5.725,5.725,3.725,3.1,8.03,1.2658725580931653,1.5907142857142857,1.9558615931165915,0.2835714285714286,0.33851826988748934,3.2114285714285713,1.6995948396743323,4.635714285714286,0.9647816185171498,56.21,11.135,1.985,22.48,32.45,Low
8.82,8.9,7.96,9.115,6.015,10.44,7.15,0.215,0.18,0.65,21.97,30.26,0.38,0.429,0.078,0.105,0.074,0.902,1.075,0.056,0.11,0.59,0.636,14.67,19.355,20.05,1.73,0.76,5.0,5.4,2.04,2.8,8.4,3.5,3.9,8.342857142857143,1.4445698816108354,7.726285714285716,12.78872960480289,0.34285714285714286,0.44425834397394964,8.255857142857142,9.30086269168209,4.434285714285714,2.10322654622889,58.4,54.08400000000001,2.4,57.791,31.04,High
8.05,8.65,11.475,9.115,8.11,8.98,6.375,0.04,0.02,0.65,3.85,5.845,0.28,0.44,0.05,0.02,0.064,0.22,1.075,0.056,0.056,0.09,0.12,14.67,19.355,20.05,9.53,7.695,10.7,7.3,3.95,2.8,8.4,3.5,3.85,8.679285714285715,1.53443645619336,1.5892857142857142,2.3094812342663817,0.22014285714285714,0.3825469158902511,10.215714285714284,8.280077711275535,5.785714285714286,3.0147849958875295,60.75500000000001,11.125,1.541,71.50999999999999,40.5,Low
7.1,8.2,11.36,7.28,5.7,10.42,8.11,0.425,0.425,0.65,7.78,13.175,0.37,0.429,0.15,0.15,0.075,0.902,0.746,0.037,0.191,1.665,1.665,2.02,14.775,2.725,2.07,1.8,1.665,2.3,2.31,4.665,5.5,2.4,4.2,8.31,1.9640010183296746,3.322,5.131015623961141,0.32157142857142856,0.34993754544816386,3.8171428571428576,4.845649988342514,3.2914285714285714,1.4706028080510452,58.17,23.254,2.251,26.720000000000002,23.04,Low
8.6,8.6,9.6,6.42,5.2,10.21,7.36,0.26,0.25,0.65,5.79,24.32,0.38,0.429,0.06,0.03,0.064,0.26,0.48,0.05,0.15,1.2,1.2,2.61,3.87,5.69,2.74,3.83,4.4,4.2,2.9,6.4,5.2,2.4,2.27,7.998571428571429,1.775297426455903,4.582714285714286,8.933631675011116,0.1562857142857143,0.1636151116550814,3.02,1.6009788672350842,3.967142857142857,1.535976500316268,55.99,32.079,1.094,21.14,27.77,High
8.2,8.6,8.37,10.08,5.4,7.15,5.03,0.3,0.3,1.64,8.625,12.175,0.31,0.429,0.012,0.015,0.026,0.902,0.746,0.056,0.567,0.4,0.55,2.074,14.775,4.58,1.57,1.8,4.8,4.8,4.725,3.725,6.75,3.5,3.0,7.547142857142856,1.8134287439885277,3.3969999999999994,4.915854079743756,0.33199999999999996,0.39247547694091667,3.6784285714285714,5.083142789559194,4.4714285714285715,1.2341012731461516,52.82999999999999,23.778999999999996,2.324,25.749,31.3,High
5.6,5.6,9.545,9.115,3.29,8.98,6.375,0.3,0.3,1.64,8.625,24.515,1.285,0.429,0.012,0.08,0.134,0.902,1.18,0.071,0.567,0.4,0.55,2.095,14.775,2.02,0.636,1.8,10.7,7.3,2.04,2.8,8.4,2.95,2.23,6.929285714285713,2.342020901862728,5.299142857142857,8.976954855416757,0.4208571428571428,0.46854186172686446,3.1822857142857144,5.163791395034135,5.202857142857143,3.524413493929235,48.504999999999995,37.094,2.9459999999999997,22.276,36.42,Low
7.25,8.1,9.5,9.265,10.3,10.44,7.15,0.24,0.245,0.65,10.515,24.144,0.38,0.429,0.05,0.3,0.095,0.66,1.075,0.071,0.191,5.025,5.025,1.73,19.95,16.625,2.83,1.78,4.95,3.15,4.95,4.1,7.4,3.5,3.17,8.857857142857144,1.3685389324106967,5.229,9.155776318805522,0.3488571428571428,0.38348464922402853,7.566428571428572,7.508980020773857,4.46,1.503063538244475,62.005,36.603,2.4419999999999997,52.965,31.22,Low
7.3,8.3,10.08,10.09,6.025,9.805,5.03,0.04,0.02,0.65,10.09,26.24,0.28,0.429,0.05,0.03,0.208,0.22,1.18,0.056,0.567,3.29,5.52,7.695,7.45,7.795,2.98,7.695,4.2,4.8,2.04,2.8,8.415,2.155,2.025,8.09,2.0492823947258545,5.392714285714286,9.894974056127108,0.3301428571428571,0.4181564414472286,6.060714285714285,2.1501810554994134,3.7764285714285712,2.324097879260026,56.629999999999995,37.749,2.311,42.425,26.435,High
6.4,6.0,9.265,6.95,5.015,8.98,7.15,0.18,0.16,0.65,5.07,5.07,0.44,0.51,0.05,0.05,0.074,0.902,0.746,0.05,0.1,1.205,1.205,1.095,5.9,17.515,0.44,1.8,5.95,4.2,7.7,6.025,5.725,3.85,4.14,7.1085714285714285,1.543445048923874,1.7257142857142858,2.2911922452648765,0.28171428571428575,0.3736208926553378,4.165714285714286,6.159676282465005,5.37,1.385192525728223,49.76,12.08,1.9720000000000002,29.160000000000004,37.59,Low
12.5,12.6,10.07,9.265,0.6,8.97,7.17,0.53,0.49,0.65,1.285,24.175,0.53,0.38,0.09,0.1,0.011,0.9,0.078,0.013,0.191,0.53,0.62,0.64,14.775,1.73,0.64,0.105,4.3,3.5,5.72,6.28,6.29,5.55,5.7,8.739285714285716,4.079606219325819,4.005714285714286,8.898786634785024,0.19757142857142856,0.31562470179146684,2.72,5.338543028455111,5.3342857142857145,1.0465157610352738,61.175000000000004,28.040000000000003,1.383,19.040000000000003,37.34,High
6.49,8.9,12.7,6.49,5.2,10.07,6.375,0.24,0.2,0.65,14.515,14.515,0.38,0.429,0.065,0.095,0.208,0.66,1.18,0.071,0.064,1.8,1.8,2.02,3.97,4.58,1.73,1.8,4.8,3.9,3.95,5.725,5.725,3.6,3.85,8.032142857142857,2.652624262158226,4.418428571428572,6.898809241628657,0.3347142857142858,0.430002990022827,2.5285714285714285,1.2093307869978966,4.507142857142858,0.9115822194718053,56.225,30.929,2.3430000000000004,17.7,31.550000000000004,Low
9.7,4.98,9.0,8.37,6.025,9.805,5.03,0.7,0.825,1.848,3.85,12.175,0.38,0.844,0.05,0.04,0.134,1.252,1.454,0.056,0.15,0.7,0.95,0.65,19.355,20.05,2.07,1.8,4.8,4.97,2.04,2.8,8.4,2.95,2.5,7.558571428571428,2.1510786330848726,2.9460000000000006,4.237593224146618,0.44799999999999995,0.6224125105854905,6.510714285714285,9.02988207221419,4.065714285714285,2.2190377579997533,52.91,20.622000000000003,3.1359999999999997,45.574999999999996,28.459999999999997,High
7.1,8.0,9.5,7.17,5.2,8.11,7.17,0.825,0.844,0.714,2.848,24.22,0.429,0.429,0.072,0.072,0.011,0.805,1.23,0.071,0.11,1.2,1.2,2.02,5.24,2.02,2.31,1.64,4.4,4.4,2.5,4.5,8.25,3.5,3.5,7.464285714285715,1.309005438527754,4.329857142857143,8.810568491468478,0.3387142857142857,0.48053155091894995,2.232857142857143,1.391913722011465,4.435714285714286,1.8281854131246933,52.25000000000001,30.308999999999997,2.371,15.63,31.05,Low
6.93,7.2,8.77,9.255,4.85,10.44,5.03,0.15,0.2,0.65,16.515,17.515,0.38,0.844,0.068,0.044,0.074,0.805,1.454,0.056,0.056,1.735,2.3,2.095,14.775,14.775,0.636,1.8,4.4,4.47,7.025,5.823,5.725,3.95,6.34,7.496428571428572,2.1163937769346277,5.179142857142858,8.094211314854821,0.3652857142857143,0.5547391922593637,5.445142857142857,6.395153514669564,5.390428571428572,1.1383861174403669,52.475,36.254000000000005,2.5570000000000004,38.116,37.733000000000004,High
8.8,8.565,9.545,8.05,5.015,8.76,5.015,0.642,0.615,1.848,1.285,24.515,0.38,0.429,0.058,0.056,0.015,0.66,0.056,0.071,0.105,1.5,1.2,1.96,4.9,9.45,1.73,1.76,7.15,6.55,5.725,5.725,5.725,3.95,3.8,7.67857142857143,1.8718789897803099,4.244857142857143,8.953944185452045,0.14585714285714288,0.22825674767056253,3.2142857142857144,3.016984461029794,5.517857142857143,1.2427887228019932,53.75000000000001,29.714,1.0210000000000001,22.5,38.625,Low
9.1,8.2,9.545,9.265,5.845,9.805,7.15,0.14,0.2,1.16,17.144,14.515,0.38,0.429,0.027,0.02,0.026,0.22,0.636,0.056,0.567,0.57,2.15,7.695,10.09,7.795,0.636,1.8,4.2,3.3,4.725,5.725,5.725,4.725,4.4,8.415714285714285,1.4521289789232124,4.852571428571429,7.544351703032382,0.22171428571428572,0.26932799971145116,4.390857142857143,3.9878494801321773,4.685714285714285,0.8564530954827032,58.91,33.968,1.552,30.735999999999997,32.8,High
7.5,8.5,9.545,9.115,6.025,9.805,5.03,0.14,0.2,1.848,10.09,14.515,0.38,0.429,0.012,0.08,0.026,0.22,0.746,0.071,0.071,1.6,1.3,14.67,19.355,20.05,0.636,1.8,5.0,5.4,4.725,6.075,6.75,5.725,3.85,7.9314285714285715,1.8292478287666813,3.9431428571428566,5.88016214143146,0.17514285714285713,0.26060597880800085,8.487285714285713,9.087388600221109,5.360714285714286,0.9478986785315743,55.52,27.601999999999997,1.226,59.410999999999994,37.525,Low
9.8,8.6,9.6,9.5,4.9,9.805,7.8,0.23,0.26,0.68,4.19,5.82,0.37,0.294,0.017,0.039,0.064,0.805,1.56,0.056,0.099,0.4,0.55,0.66,19.8,18.8,0.636,10.42,10.4,8.0,4.25,5.0,6.75,2.95,2.5,8.572142857142856,1.7807579311977833,1.692,2.316415621889417,0.3771428571428572,0.5922852433783992,7.323714285714287,8.94335376530687,5.692857142857143,2.8541531977436803,60.004999999999995,11.844,2.6400000000000006,51.266000000000005,39.85,High
8.5,7.3,8.96,7.98,3.45,8.43,5.07,0.215,0.2,0.714,2.848,7.01,0.429,0.429,0.037,0.027,0.12,0.56,0.071,0.071,0.11,2.4,3.2,4.9,7.795,3.02,3.23,4.66,4.7,5.4,3.5,10.4,6.025,4.15,3.6,7.09857142857143,2.0593803968785416,1.6921428571428572,2.522296402657139,0.14228571428571427,0.18733367225863262,4.172142857142857,1.8345523003875204,5.396428571428571,2.390712436153908,49.690000000000005,11.845,0.9959999999999999,29.205000000000002,37.775,High
10.0,9.2,9.545,9.265,2.31,10.07,6.375,0.215,0.18,0.65,2.3,12.175,0.37,0.429,0.105,0.105,0.208,0.66,0.934,0.071,0.071,1.05,1.15,2.095,4.9,4.58,2.071,1.8,1.02,2.52,4.725,6.075,6.75,2.95,4.4,8.109285714285715,2.847375148816053,2.331285714285714,4.402621178127325,0.3077142857142858,0.34653894167212745,2.520857142857143,1.5730236731182645,4.062857142857142,2.028932102410151,56.765,16.319,2.1540000000000004,17.646,28.439999999999998,High
8.367,8.367,9.26,9.26,5.2,9.26,6.49,0.425,0.2,0.65,5.72,10.2,0.28,0.51,0.031,0.1,0.011,0.96,0.746,0.071,0.051,1.62,1.62,2.02,8.87,7.67,1.73,1.48,2.52,1.71,2.07,6.0,7.4,2.04,2.9,8.029142857142856,1.5888325303580013,2.569285714285715,3.905795297344947,0.2814285714285714,0.39632177883754055,3.5728571428571425,3.231644134109418,3.52,2.2419559912421714,56.204,17.985000000000003,1.9699999999999998,25.009999999999998,24.64,Low
